dataset,task,setting,analysis_scope,conversation_id_hash,assistant_turn_id_hash,assistant_turn_index,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,assistant_support_type,assistant_is_scaffolded,assistant_support_intent,assistant_has_M1_feedback,assistant_has_M2_hinting,assistant_has_M3_instructing,assistant_has_M4_explaining,assistant_has_M5_modelling,assistant_has_M6_questioning,previous_user_emotional,previous_user_cognitive_level,previous_user_is_constructive,previous_user_is_error,next_user_emotional,next_user_cognitive_level,next_user_is_constructive,next_user_is_error
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,de264cf3b6b3c87bfe45cece0637245bdd42ddd90cc760efe459789ee86beead,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,16ab16619de7a56256a9733223edb2af255fd665c52bbb2820350880034d2ecf,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,7afdb775475935a2ac6e9b1ed1af78ef6f009db9892f3588f7b4769a7427f90e,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,f72468370c3ae36db2845d0b02a12bb11f4eff6943b70ac90f41901cf0e2d8c3,11,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,750905f4ad9ff460d0f6dddca5c1ac73acdc5a858a41aefb126d217b71265713,13,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,fde8f3f8d87c46af420b0b1715dd878d99f5d28526b7fcff3bb18036e0c7c724,15,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,ac9c00476414777eae8a31dd758f3dfc4e6caf03878951ee3ce395b3a29b0f3b,9869c06daa90008b0a98c7044c0c684cfb2d5ce08707201a4f3c77b2fbe0b30b,17,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a4bf315db55c68396f487d7094b0d3e9eb371642a472947205daa0477bbef2cb,250b2d120196f25400857174183ad9018773ccbc6e49063400f04642f5df5fe9,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a4bf315db55c68396f487d7094b0d3e9eb371642a472947205daa0477bbef2cb,da7560cd409dc9276c3795839686db1ea344cad7999ec35a2e8a29c44e01aacb,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a4bf315db55c68396f487d7094b0d3e9eb371642a472947205daa0477bbef2cb,adef156f34cbdb8b97f200dcef23e0dbd999dc4e3a58bcd959297812f5a65050,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a4bf315db55c68396f487d7094b0d3e9eb371642a472947205daa0477bbef2cb,3e14286f0b293d3243a4569478c2e3d23987b48d2ed726ac3910d8390af6ed17,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a4bf315db55c68396f487d7094b0d3e9eb371642a472947205daa0477bbef2cb,4147384af7d671c16f3f6df84fc6ca58deafc420b4193d86f8db461ff74f9378,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,023cd1beccac599502d00a3e76a444d3d596aa00b6bea89102b479fca1ea258a,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,357ee5880ee995d447c0c79e1a06c89a6f6aa87ca6b2c970bf150c3f148335e9,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,None,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,0fedd56bd5565ce8f39c4cad9bb1e12c2804b17f54b0f6513449df0c42dc0d44,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,None,0,,0,0,0,0,0,0,0,,0,0,0,,0,1
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,3e437eb95568221e5621cea11357b17af13461e48aa8f973d1cdf8f5f5c1a4b9,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,None,0,,0,0,0,0,0,0,0,,0,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,456fecbd5afc95d35d4c462febb1f26112d841e088a06315e8d52bfa8019c934,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,None,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,97bea37a4321650da527e8d8f26e1ea481a99878c194d5656366c00b8189e285,edde0b7965ea7cd015152aea76950726d3671be6fecf5a31aaec1d484cdd9abc,11,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I2'],1,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,2ceaedc80cd5626b70b69d15799b5f3900c47890c0e65167837a9ef6ba06e465,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,1
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,9d59622cee29c6f35cab42fc3f9eacf0b39b2078c8b9870e538443ddf54eaaf4,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,1,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,0da798ae2a75c6b6daf948408b316cf67d6b7fae3a0df35b7b1e8444613a57d6,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,fa9fe524a3c315dd9693d324088e86e18468bb67173d4dd81ddf1299b0c7a4e4,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,ab00b7d769ee90d80b845dbabcb154aa75c197d396a582cdd9cfe6f35668a7d6,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,d6d1cacbcff98bc64e760e5a98844b2e81757554f5e849a9bff5e09278e98c81,11,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,1,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,f0dcb0f6453953fe3f58eb47b444390d1eba66880c18d112a17d0d1e929e1927,13,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,1,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,95e0bfeb3ea4935af77f96794de545eab355086b4a14084df023473508988835,15,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,973dfb592bdfdd682cd1cd5fc6347aa051201d44e7b74b5c4ca499cb57e12268,17,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,04bd1dc2baad07032bd9d8b7fd4ddda07462411e1e3487d85d0f027a6e1700e0,19,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,245f03d9549dc62ebb2b402056917315d62ba04455a266e10b8dc5c42d2150f9,21,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,594c41f044f9aff9ff3f4f06b94c66489339adc9f39d88b720b3fe28087df116,23,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,,0,1
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,72b843c1d7230eec2310ff3326895c9ab46630f01d9cea358eb5149cb2080320,25,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,5df48dae5a398cbe73ac97bc380913d0e08701964f677ef85ccf7e1ea6002a44,27,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,177407a0e319a4969cf6b0fb6990e32f3c10d5fb27e06833bac85c12581c833e,8fa536c698d87c3fee228923b205dc00de9ed5501bb324ec5a57e9a820dd15f3,29,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,af0292ebbfe682df6b4fd3948848e420031b846fff6d3f0345a4558965593f78,d1aa922962d0926119c6e28f419e867f9406f876bad682eaa55efbd8f442e4d2,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,af0292ebbfe682df6b4fd3948848e420031b846fff6d3f0345a4558965593f78,19842567a5304a6412c702ef205f2cdb6346991de25305a94b43756e0d6344d8,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,P,0,0
ShareChat,writing,ShareChat writing,main_six_setting,af0292ebbfe682df6b4fd3948848e420031b846fff6d3f0345a4558965593f78,7c6518d35a3137d7911dd7570ca8354acb0db00a723c089434c2f2ae2fab44e6,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,P,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,af0292ebbfe682df6b4fd3948848e420031b846fff6d3f0345a4558965593f78,7657670875a441f3739af3acccbc699c9a73cc6544c5b0ed9bffa924d84337ee,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I3'],0,1,1,0,0,1,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,821267f0fc604b006908bc6c40d7878d699f25c594f656b6daf33318be5e40cf,1daf823eda8e984feed933e108089129d10c1b8e0c05bacf7ccb083e9a6de7cf,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,6fc9342986f4a91dba5f7d381ca4e5c68bba6acaa8be91b21f79bbb39658f2bc,45bce7bdc5dce06a8875b5eb091f9b5f2fd46cb6999be1134de34d7062b897b6,1,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,5b184376e8644ac210aec3e936e0a425dc339b7339b25ee84d290571234b72b2,c420ee5002b1b4467532a5cee9c42d8df100324c88acb0588d09284b17fe4555,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,5b184376e8644ac210aec3e936e0a425dc339b7339b25ee84d290571234b72b2,c1acfa5e29ef6438b9535f40e1737868c6d1cdb3b2cc6ba5ce2c5f292bbda501,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,643bf0f598352537bfd18c1764c25d5328b12d1aad9f85d38a03ae81085d64de,80ea5416d31eff1f852fac433b73b2f9775938ebb2758f383221976946637e0c,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,643bf0f598352537bfd18c1764c25d5328b12d1aad9f85d38a03ae81085d64de,843008cd19aa4f7c26f6380f98c6eef5fef1f4cb04fc92376163d2bb1f1060a3,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,643bf0f598352537bfd18c1764c25d5328b12d1aad9f85d38a03ae81085d64de,e10865e4702ac8da0bdc147d952e84f8f0a11617492ed5552450483cde1301ec,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,643bf0f598352537bfd18c1764c25d5328b12d1aad9f85d38a03ae81085d64de,8331ad470e8a6f7a1db6c1cf430717ee0e3918388e0d533012794539ec415d83,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,643bf0f598352537bfd18c1764c25d5328b12d1aad9f85d38a03ae81085d64de,76995a4a90a0b61a771d494a9815335cb2c38b6ef2ce8e240af101ada73f5c88,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,dec57dc98f17de449075238d3ca6038d67646b27e78725f533362e0c470447fd,f9e62bc464a5b9d4f815de46ba2f2156ea48f73a9972eabc9029461d4ad525a7,1,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,S2,1,['I2'],1,1,0,1,1,0,0,A,0,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,dec57dc98f17de449075238d3ca6038d67646b27e78725f533362e0c470447fd,9103447286dee571eec5352eef8fdcb50dbb14b3eaa6e5272706edcc04b1790d,3,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,S2,1,['I2'],1,1,0,1,1,0,0,C,1,0,0,P,0,0
ShareChat,writing,ShareChat writing,main_six_setting,6a60beec70d09285ec49af49def4fe52140ae51bd6dfd8d8cbc0a008ffec1642,c675ae63d340ab31c34bbf823e5661531a34cf666c7a08ed7fcf752050cb4737,1,sharechat,grok,INTENTIONAL,1,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,6a60beec70d09285ec49af49def4fe52140ae51bd6dfd8d8cbc0a008ffec1642,e725eb394ba33a9d6a05d4dfe0b2a900ce0929bad9591a969b3c254826d3029c,3,sharechat,grok,INTENTIONAL,1,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a6df900b5d7ca85ba1d39f7642911314b6629e7e7b2877d165cdc27f8285068b,dd924b6d4630013254212acc004df739bceee201969a34903286da1a59e0c2e9,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,P,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a6df900b5d7ca85ba1d39f7642911314b6629e7e7b2877d165cdc27f8285068b,0f21f07153e022eab86ca183663fa6c773343121e13fe40cd7b44ae2e4759e14,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,P,0,0,0,P,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a483661e1a70bb355757c0bebaebfa8866d7f44b0a96ec67073c477655aa8376,d1e7a55d15d80a5576b48f87bf85d00e3227756419373eeab8766ff4c537dce6,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,1
ShareChat,writing,ShareChat writing,main_six_setting,a483661e1a70bb355757c0bebaebfa8866d7f44b0a96ec67073c477655aa8376,991f16eb7e1c20b4fb6b487d6615228c720aa1b63402ba0736ba54234c2bf9df,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,1,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a483661e1a70bb355757c0bebaebfa8866d7f44b0a96ec67073c477655aa8376,71b94bd823591b485ebc2dfa279a59aee2b1a7cd0bb0e1f06bb86c2015cb8ccc,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,1,0,0,0,1,0,A,0,0,0,,0,1
ShareChat,writing,ShareChat writing,main_six_setting,a483661e1a70bb355757c0bebaebfa8866d7f44b0a96ec67073c477655aa8376,f2370c76dcb2e218740f289b1d9e36c0fa90dd2d635f85144bdc7916608cb1f4,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I2'],0,0,1,0,0,0,0,,0,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,1fd79e3c0d4f6783d2d5e0deefa0fe42b9b558bdeb48cdecc6c07f9ff912db19,bd6fc8056f507c6f8603cf43a5665fdf1104ba3c69d0ecc7ad7a9298a394b773,1,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,87527f7e1c83ab6535675d0c3f4262e68de97d829bdec6a344aeefa92903a3c2,619e42ca771e37746d31db6aa8ec0896248c1026a6c71741e596d792084e5c49,1,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,a229470a4ac65892ae3b26ccd635d2e73d5c51299b6a86e217f91c11c27fbbc0,5fdac560386b73eed6eee68670c3ef3352524377b21cd5309638cdc86c8bf15d,1,sharechat,perplexity,INTENTIONAL,1,writing-oriented,1,1,S2,1,['I2'],1,1,0,0,0,0,0,C,1,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,0a4708b7dc1caa29a87b2bb69d620777c46f295304fccf2735eb1197a6810fc2,1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,39df93cd41d5bdb5963cb1dd4bbbd6b1163a7ddaf546c1fe420864f0946ae87c,3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,9d452e55dfcd34b058a2d1c9b3044a6ee820f9e158a6cc97328b26a9a07f026e,5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,0fb0e0b532d0149f3ac329c0a00ce046fb98423a357f398245a183a538a49115,7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,e020bd884338427b8b2c63551c86760785c920663026a0ce5d27b9f6a350d022,9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,9784912de533bc857c8ddc4f028bb23f1bc3bdd997829b4b947ac8512dda4371,11,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,9b46c77ef32ecebfd939a62c17f0df8294d3751652c73f591bb910f7caf04677,13,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,83caeba2b8e52e0dcada3f549697f949004d2c406673c0dc507c8b63d848bb16,15,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,P,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,1b99a11576d006367b0c95338452ec75af742b0fe952b3d3f7eed93b326b60c7,17,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,P,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,4470b9ddc59931008011724d9cfd3faf6dcc7c13b73a463fdb84eadfffb0d060,19,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,0cb54ac866f21b2930edf8910e6e9017df35785c1af833d3ad8ff334ad7c8bc3,21,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,1,0,0,0,1,0,,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,5c63b53868efbd22828759e8af4be487dae0b1c84f658a4e963e571ec795ba69,23,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,C,1,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,2ad8cab8c71f7d63d6df0d650c5cac56fc8b23772ef83ccd31ec4c8267ed4705,25,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,A,0,1
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,14e6799a4463e3d02560162e5fe6817efff58e5ccbcce46e463466c187f8a387,27,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I2'],0,0,0,1,0,1,0,A,0,1,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,995a27ee055a8497e985d798883ba5a75fa6a31833d400bbd3e9dd81de30f756,29,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,778541a73a2d3d594fdb8fd7766a7d3d13ec476fbd1c4f02b1fca66033e853ed,31,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,writing,ShareChat writing,main_six_setting,bc0b2e0ff4a9bb9c861c7d5598e83f792b7a4b5b1b987dee623538a7f2ea93dc,cae2c2ce22750ae270047c1ecf622de36ff13dac89fc80f33bc36058028599f1,33,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,S2,1,['I1'],0,1,0,0,0,1,0,,0,0,0,P,0,0
