dataset,task,setting,analysis_scope,conversation_id_hash,assistant_turn_id_hash,assistant_turn_index,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,assistant_support_type,assistant_is_scaffolded,assistant_support_intent,assistant_has_M1_feedback,assistant_has_M2_hinting,assistant_has_M3_instructing,assistant_has_M4_explaining,assistant_has_M5_modelling,assistant_has_M6_questioning,previous_user_emotional,previous_user_cognitive_level,previous_user_is_constructive,previous_user_is_error,next_user_emotional,next_user_cognitive_level,next_user_is_constructive,next_user_is_error
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,8271467471e69ddca4275044f2bd363c4a954e1a24f1eb084c6309f1204a3efe,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,5e4535974b7ffc0df3a65442a578f2c3d72a69a1e76b3262d9f423de455a5fd7,5,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,1567b63efdf5c5ac5c0ec8fe0a726e01e401f1a422028f079df3059f358464c4,7,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,1,1,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,f8bea62895d22076432d262176e66aef3ee4ec9afbd7696967afdd9590be13a1,9,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,1,0,1,1,1,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,f1df2367016ef9e5636ff2667455a4bf9d0cfe69fff5ca7fc58bedd4c34e85fe,11,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,"['I2', 'I1']",0,0,0,1,0,1,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,284720ff311f07b68095939780a6007684d0e2e50e42421532781e0f01fbfe0d,0de2778b1d08bd2d6b7943ab9c2e65f0ef2dd61a8d178ff460cc1e2e094d6b14,13,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1a190ad8f4262b58cde38aa65d244bbd1aba7749ab8a2e21e5322d6d71c2dd06,f6d76fd041445a5b6358dd63cfb6399f0a10b852280629b9fc6902f550485a37,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,b3584814d0cb495ca3d610c0df3f20488aa2ae10720cfca39017433685377098,a8a828d0ec69580d0492ccc70199581a09635bf94d50a9c514da9b09c50a41a3,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,9bc5843202ceccd621bd3c60c4b64828e25b0106383b7916d4fdb2a34d32580e,30e60be99b6e0c3b1b5cf38cf9e4af9a9a58c27c21d245ad5615309768fb64b7,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1248c1861b48c599909c025bac1cc89e68994193fbdbe58913fe429607be9092,287d37c6fa4a61d7330df700a6a33a8b354725317ebb9a5b4e7d5c2cb9ccf986,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,2a471d5797e40fba684940f0a56486aadec21d04089e943e007ef2502e591485,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,df29b8bcdc44f57af50b7e9dd4464f25401e356cf8f51af4bfa71475887b8a8d,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,cfd60d0b3f696a8c8f6f99b565e2e2cebb5d4d7db6e7ec45192e52f3904eb35b,5,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,C,1,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,3d1acd523fd85c2974d88a0bcaa175d5c32654b971efd5fbf5992298f3a44f99,7,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,C,1,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,20783ca146fe76c64315ed6618608fa4c8eb040cfa44caff2ab8dcfbb99ffbf8,9,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,d53adc4b8c34560e7b52aae185f16786fd6c6e9a3f255453bfd35da815d99e03,6de0498ed132b497f39f5e237337f74cfe50e395ae9bc70f01a9b95d327f3126,11,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],1,0,0,1,0,0,0,C,1,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,1dd5b59d4063493d14af19d6ae1e5fee4e9b5e46153d4a305a36b99ca5199ead,df7e3bfd26a36688c1d846a934ea8b338a1f0a70b1fc0a82f0a65f83cacceb60,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1dd5b59d4063493d14af19d6ae1e5fee4e9b5e46153d4a305a36b99ca5199ead,e6e1fd5069c5c8f22b99c8d999f331546550c2c40ca2faaa590f08139b57564e,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1dd5b59d4063493d14af19d6ae1e5fee4e9b5e46153d4a305a36b99ca5199ead,79a1c0675694f87939b0f29921d5e56a76e1064255617dfddcd455e06d157070,5,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,1,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1dd5b59d4063493d14af19d6ae1e5fee4e9b5e46153d4a305a36b99ca5199ead,10b8418443ba66b6dce7378f8ca9491ce9d4185ebb513496adb2739a5ace5747,7,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,1,1,0,1,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,08514478b490af319caa68a8d91ebfeda9c68c86da73891caf998c1b879c0084,35498772fb5c72cda23b7cc791982fd293b9effb1c421a5dd7b021595f4cc314,1,sharechat,claude,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,08514478b490af319caa68a8d91ebfeda9c68c86da73891caf998c1b879c0084,05bd5db2baff8d266d532196f5866e029cc68f0d33e71459dbd7b791ee8d0464,3,sharechat,claude,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],1,0,0,1,0,0,0,C,1,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,d87d8b55d2eee4bff97fcc63ee03d9e9a7111be976b791869ef78460cb518d8c,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,abd499246dcb10c2fab051e25b783940b2dc7da85fe04c8e09a0c471063d3826,3,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,322a2075183ff388ec64c28165ecae7409eb5bfc8c96b405f814bf5b985e8efa,5,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,b1a7172fae6d25b634f886db6cecaa4af4b7864b27a2c2db8220aa34532a7e58,7,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,c9861a2392a5289fe382014f9da509525c034c719770b3c9e2c4df623f3fff8d,9,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,ee56b062ccfd61d70e74623d36f0e69a7500ee67f8a0bc17a09189a876563ab8,11,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,8deb454473e29854df600e0174416651933c63be213373cdd6dcb834b87220e2,13,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,2b6380d8129d09a0130e6997f371d001126efe0ce84a2e11722709c37b1d4ea3,15,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,497bf414b4877bdd46a2941e4fe82938f91d065b02f7bee62eb6a715fb11b2d2,17,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,72b9487168a8c67039631ee5ca343849d98f089087fabeb3f6cce664806b5ad4,19,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,5910e815cfe08405a925649536445982aa7943a6a78894efde7bc514fa4cdb02,21,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,e9bb0b0e2a73a7e7501d467a97f1a2d7dc0ef938811cd56b98a8b6df22e0c942,23,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,7744deda3bebd4c5ae24ad6071011cbe901aabf45f5901868a86952ba0206ba9,25,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I1'],0,0,1,0,0,0,0,,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,08095048e8f6ffacfaf7cce9207f3e64b0636ef02801b84e518c05c02e076241,27,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,2da2287a4717dd3f5574c0461dfc107f4fad99f52d7c2d119ce4c63384dfcbe2,29,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,1,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,70868b76cfefee435443302163f4483d2253ff856fa4107a4dd331c62528b17a,aa7a5c4723dfcb857684df8d4fa5ca95df32674be5aa255296fa27ccaa667bcf,31,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,1,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,60f7fcdb0cc23eb1e1bd00b55e607beab05d3ed1db68b0c8d1c1110ca0ce9e1b,ea69a278ba1b8970350d491111b17f695c5233138247a8cefe20445be9d5e1c1,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,1,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,25427eb73b3ed5dbce3bf1a536de1e862a976575fbe7e4349d4f1e9791220672,58fb895dcdbe0cf904fd0c0c63f5eca58b993d400601fa5c28fa201b679006cd,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,25427eb73b3ed5dbce3bf1a536de1e862a976575fbe7e4349d4f1e9791220672,6c721f88b8842a969e30076c448e301f0c8386b3034020a7ef69b3965579bef5,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f9db809fbc0cf2430ef545c5d359246e1e9a786dbfaff1751d7bbe97f64b0adb,a850801eb955ab9c2592243c3937011c699da5751c1fd589a8dfb698d4cf386d,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,b43f00787cf84d4f9566706c985032d83e47df3947153446fbdee52a7e90e6cc,b6daab40228e8a767b4099dbaae047868a2489f48c708aaed99b927d43790659,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,1,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,b43f00787cf84d4f9566706c985032d83e47df3947153446fbdee52a7e90e6cc,8f3230b7f59c66304cbaac9b4c04699cb26a662193de6679d86acbd8266442c6,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,C,1,1
ShareChat,coding,ShareChat coding,main_six_setting,b43f00787cf84d4f9566706c985032d83e47df3947153446fbdee52a7e90e6cc,f7de07784eb7f19343075b0bdd0646128ece0d911057e33464a654705705c782,5,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,C,1,1,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,d75c31b43a88d1e14ab9c080ff471f308a6ca3c95436bab91400f8819a5796c1,7376b1c11d482f9a7628a2db95e8cbf522363ccb42ad3d05dfd88f80d06617ea,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d75c31b43a88d1e14ab9c080ff471f308a6ca3c95436bab91400f8819a5796c1,d3682fb08f0a6503205213953c9793ea276b121142866ff04e5797217a058f84,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,1,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,37320d7b1cc84e9b82b502c97116e876b5d22cad9b316d03c89ca5af67c4a477,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,ae15854234e349fab4368f91c7cf2b028e5e6a470eb62b8f079bb9827f66edd7,3,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,1,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,d8fa393497132e6260efbeb0a7abb8c06d7afa5b06248262f0f0f2e26d6382d4,5,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,78d468bed590ce8a4b0de1b9fd764a3b7376849bbbc13c68b01d827a52a11d7a,7,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,91a5a36d1d6fa275d5ed0f6b3d398e260d55b32fd702ac8475da922e08d8b2df,9,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,3e3a0380b5d4c4bb9f0499185951828c7c0576ab35b246f9f7ef4c4e770e49e2,8db8052e0cd0a81654b213c5b9e6f3a4ba887493a967578b015c4f3607befeaa,11,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,466770bf36d90440c311b19206093b44a0dc44733d3efb077e6008443a551f84,1d1aae847234e9099c7ef6f8d0b99e8fd44538e55ae065e5ab80d1355f69c26d,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,466770bf36d90440c311b19206093b44a0dc44733d3efb077e6008443a551f84,f09332cf14cb05198c4c28c4853a0525396642779c3113691affc1490a67492b,3,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d12c2bd9f4d3cc3a9c9375fa19bfd4524210343ac5f4d6396b1acfb966e32642,83ee97f45575a72b1c9b5fadb1f92e22bae586e0c29bdbd33362c730eff36740,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,C,1,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d12c2bd9f4d3cc3a9c9375fa19bfd4524210343ac5f4d6396b1acfb966e32642,a50c817e3b14d0f15a9b3977effe7578a02c12156a462648a62a72e4290bbd15,3,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,,0,0,0,P,0,0
ShareChat,coding,ShareChat coding,main_six_setting,d12c2bd9f4d3cc3a9c9375fa19bfd4524210343ac5f4d6396b1acfb966e32642,90fd6b0400ea9ad83d3ecc286d288009bc2532b287a6876cf376dcdc289f4ffd,5,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I1'],0,0,0,0,0,1,0,P,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,8c6dd7d05a1bb5be96bb7e9ff014d5da7b802d8dbacf690c535c80d1efac1a0e,03b07ea056d72a343467c0768cd815d816ebd61481583181cd60e719021a583d,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,1,0,1,0,0,0,A,0,0,0,C,1,1
ShareChat,coding,ShareChat coding,main_six_setting,8c6dd7d05a1bb5be96bb7e9ff014d5da7b802d8dbacf690c535c80d1efac1a0e,11a6c4efdc4efd885cd0b699d6acb45e45248c1c5e2cbf5ed623e84c9ef4e6c9,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,C,1,1,1,A,0,1
ShareChat,coding,ShareChat coding,main_six_setting,328789b644b5e5c1131ee129945c0d75ac2c109385d65f033097b7c95c3d743c,531671e2ad7d496b41ed08f44ecf17a6257cc5dcf9d5535a4d01b3a35244f3c3,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,1,1,0,0,0,C,1,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,a99aa7d9729ca4fff6aba5900134feb0eb7e7658d8f926901cf766b40c22bfe6,432819550b5385619b57906cf32f10d136b87036514dcb0500a3051ba7bb1ba3,1,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,,0,1
ShareChat,coding,ShareChat coding,main_six_setting,a99aa7d9729ca4fff6aba5900134feb0eb7e7658d8f926901cf766b40c22bfe6,1e49b420766b531b166d124aa595a52dd73f60109741fda8623caad922f46a9c,3,sharechat,perplexity,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,,0,1,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,a02e5130a8400a97f62469647d395c48245e061122ce61ff720a6150ab28cbbe,c48bdc6fdc5120e54abf037536c089fed503451c56a5905e9d3a43c87e737815,1,sharechat,claude,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],1,1,0,1,0,0,0,A,0,1,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0adc4f9a49cd1118c2af374f2901ff928aec02fbe73ff93b0e9fdfebb5588447,b5189c4a55e960821456591765cb627edef2d3b3ae3dde099f3f730c4dc1e4d4,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0adc4f9a49cd1118c2af374f2901ff928aec02fbe73ff93b0e9fdfebb5588447,d96eb57bc7b03a9d18e8b260070d1c73eab5080fc3d11593f3c6765df092695c,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,436779ebd80e89017e1e0c955a8a22d2e540035fe450cb76b7b8f5b8e0e464df,e0691f4fba219a61c3e00e5f023f4032e349cec291c7e89400f1e65167d35566,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S2,1,['I2'],0,0,1,0,1,0,0,,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,b72bead62c67a067bb28da2191e814f9ae38357543b19fdb20ba878b76ff2252,6a7bcad1739413c738532c5edb4c6cbc07a1fdbe0045358f302254239849f485,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,C,1,0
ShareChat,coding,ShareChat coding,main_six_setting,51e3692b9e049a23b4933524e6397cba851f2e23f7934b50b891ae77b4d3b49f,4a79977ead06cf02cd5bb0179c9f7c9f9ba2d649d4338a87a298a06c2d5c587f,1,sharechat,perplexity,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,1,0,1,1,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,528a700e7dda08b947636eca92673b4c6863f0a8d80d59089383feedbb1d61ec,2482e606205167bb5d1058bae641f1fd39d08f8b9237dd41780714a0ed8c1c87,1,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,528a700e7dda08b947636eca92673b4c6863f0a8d80d59089383feedbb1d61ec,2279016bb4fd806e827b85dc1647877cc7d7e0b4ce04cd06161f2f21e2b06536,3,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,,0,0,0,,0,0
ShareChat,coding,ShareChat coding,main_six_setting,c30f6969c7cfdc56bf36af23c82febe8b4abe66179a0fad2a7ac66ca76938405,84e99ab14d903522295782f56dc968a3aa5ae361e6be7cd05bf93992c16a1122,1,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,1
ShareChat,coding,ShareChat coding,main_six_setting,c30f6969c7cfdc56bf36af23c82febe8b4abe66179a0fad2a7ac66ca76938405,f27f54f0c55705374c23a8117acda58db5dcaf3ab7ae505fd86be095762179eb,3,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,1,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,c30f6969c7cfdc56bf36af23c82febe8b4abe66179a0fad2a7ac66ca76938405,f252ab58d6e7c5a2646947e994a15e5291e470525e8ec19623bf1b9e5f4d7f43,5,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,1,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,c30f6969c7cfdc56bf36af23c82febe8b4abe66179a0fad2a7ac66ca76938405,5dfde918ef721afcee83c7573440749ac6895f9011c819504d8a74b40c91a08e,7,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S1,0,,0,0,0,0,0,0,0,A,0,0,0,A,0,0
ShareChat,coding,ShareChat coding,main_six_setting,c30f6969c7cfdc56bf36af23c82febe8b4abe66179a0fad2a7ac66ca76938405,86ef068582a347d9f91e5f31fbc79119ec159c33fa3bc477db3041a7d775210a,9,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,S2,1,['I2'],0,0,0,1,0,0,0,A,0,0,0,A,0,0
